,Customer_ID,CustomerFirstDatePurchase,Gender,AgeGroup,TotalTrans,Type1Last1,Type1Last2,Type1Last3,Type1Last4,Tenure,Type1Last5_pred
32712,897951AZ,2021-12-17 00:00:00,Male,40-49,0.347593582887701,ActivityD,ActivityB,ActivityB,ActivityB,3.00917431192661,ActivityB
32713,897954AZ,2021-12-17 00:00:00,Male,30-39,0.935828877005348,ActivityD,ActivityD,ActivityC,ActivityD,3.00917431192661,ActivityD
32714,897960AZ,2021-12-17 00:00:00,Male,30-39,0.160427807486631,ActivityB,ActivityB,ActivityD,ActivityD,3.00917431192661,ActivityB
32715,897962AZ,2021-12-17 00:00:00,Male,19-29,0.053475935828877,ActivityA,ActivityD,ActivityD,ActivityA,3.00917431192661,ActivityD
32716,897975AZ,2021-12-17 00:00:00,Female,19-29,0.053475935828877,ActivityB,ActivityA,ActivityD,ActivityB,3.00917431192661,ActivityB
32717,897991AZ,2021-12-17 00:00:00,Male,30-39,0.053475935828877,ActivityB,ActivityB,ActivityA,ActivityB,3.00917431192661,ActivityB
32718,897992AZ,2021-12-17 00:00:00,Male,40-49,0.213903743315508,ActivityD,ActivityD,ActivityA,ActivityD,3.00917431192661,ActivityD
32719,897999AZ,2021-12-17 00:00:00,Female,40-49,0,ActivityE,ActivityE,ActivityE,ActivityE,3.00917431192661,ActivityA
32720,898004AZ,2021-12-17 00:00:00,Male,50-64,0.882352941176471,ActivityB,ActivityB,ActivityD,ActivityF,3.00917431192661,ActivityB
32721,898015AZ,2021-12-17 00:00:00,Female,30-39,0.0267379679144385,ActivityD,ActivityB,ActivityB,ActivityB,3.00917431192661,ActivityB
32722,898029AZ,2021-12-17 00:00:00,Female,30-39,0.213903743315508,ActivityE,ActivityA,ActivityE,ActivityA,3.00917431192661,ActivityA
32723,898044AZ,2021-12-18 00:00:00,Female,19-29,0.106951871657754,ActivityF,ActivityB,ActivityB,ActivityB,2.99082568807339,ActivityB
32724,898050AZ,2021-12-18 00:00:00,Male,50-64,0.0267379679144385,ActivityE,ActivityF,ActivityB,ActivityB,2.99082568807339,ActivityB
32725,898057AZ,2021-12-18 00:00:00,Female,40-49,0,ActivityE,ActivityE,ActivityF,ActivityE,2.99082568807339,ActivityA
32726,898058AZ,2021-12-18 00:00:00,Male,19-29,0.18716577540107,ActivityD,ActivityB,ActivityB,ActivityB,2.99082568807339,ActivityB
32727,898059AZ,2021-12-18 00:00:00,Male,50-64,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,2.99082568807339,ActivityA
32728,898064AZ,2021-12-18 00:00:00,Male,40-49,0.294117647058823,ActivityD,ActivityA,ActivityD,ActivityD,2.99082568807339,ActivityD
32729,898069AZ,2021-12-18 00:00:00,Female,40-49,0.267379679144385,ActivityD,ActivityA,ActivityD,ActivityB,2.99082568807339,ActivityB
32730,898070AZ,2021-12-18 00:00:00,Female,19-29,0,ActivityB,ActivityE,ActivityE,ActivityE,2.99082568807339,ActivityF
32731,898076AZ,2021-12-18 00:00:00,Female,50-64,0.106951871657754,ActivityD,ActivityD,ActivityD,ActivityA,2.99082568807339,ActivityD
32732,898090AZ,2021-12-18 00:00:00,Female,19-29,0.0267379679144385,ActivityC,ActivityC,ActivityA,ActivityD,2.99082568807339,ActivityD
32733,898108AZ,2021-12-18 00:00:00,Female,50-64,0.053475935828877,ActivityD,ActivityD,ActivityD,ActivityB,2.99082568807339,ActivityD
32734,898114AZ,2021-12-18 00:00:00,Male,30-39,0,ActivityB,ActivityB,ActivityB,ActivityC,2.99082568807339,ActivityB
32735,898159AZ,2021-12-18 00:00:00,Female,40-49,0.160427807486631,ActivityE,ActivityE,ActivityE,ActivityE,2.99082568807339,ActivityF
32736,898173AZ,2021-12-18 00:00:00,Male,30-39,0.053475935828877,ActivityD,ActivityD,ActivityD,ActivityD,2.99082568807339,ActivityD
32737,898177AZ,2021-12-18 00:00:00,Female,19-29,0.160427807486631,ActivityD,ActivityB,ActivityA,ActivityD,2.99082568807339,ActivityD
32738,898221AZ,2021-12-18 00:00:00,Female,40-49,0,ActivityF,ActivityF,ActivityB,ActivityB,2.99082568807339,ActivityB
32739,898238AZ,2021-12-18 00:00:00,Female,19-29,0.0267379679144385,ActivityB,ActivityB,ActivityB,ActivityB,2.99082568807339,ActivityB
32740,898240AZ,2021-12-18 00:00:00,Male,50-64,0.133689839572193,ActivityB,ActivityB,ActivityD,ActivityB,2.99082568807339,ActivityB
32741,898244AZ,2021-12-18 00:00:00,Male,19-29,1.65775401069519,ActivityF,ActivityD,ActivityD,ActivityD,2.99082568807339,ActivityD
32742,898260AZ,2021-12-18 00:00:00,Male,19-29,0.053475935828877,ActivityF,ActivityB,ActivityB,ActivityB,2.99082568807339,ActivityB
32743,898289AZ,2021-12-18 00:00:00,Female,30-39,0.0267379679144385,ActivityA,ActivityB,ActivityB,ActivityA,2.99082568807339,ActivityD
32744,898299AZ,2021-12-18 00:00:00,Male,30-39,0.0802139037433155,ActivityB,ActivityB,ActivityE,ActivityE,2.99082568807339,ActivityB
32745,898304AZ,2021-12-18 00:00:00,Male,19-29,0.347593582887701,ActivityB,ActivityB,ActivityD,ActivityB,2.99082568807339,ActivityB
32746,898313AZ,2021-12-18 00:00:00,Female,40-49,0.0267379679144385,ActivityB,ActivityB,ActivityB,ActivityB,2.99082568807339,ActivityB
32747,898315AZ,2021-12-18 00:00:00,Male,40-49,0.240641711229946,ActivityD,ActivityD,ActivityD,ActivityA,2.99082568807339,ActivityD
32748,898319AZ,2021-12-18 00:00:00,Female,19-29,0,ActivityB,ActivityD,ActivityB,ActivityB,2.99082568807339,ActivityB
32749,898320AZ,2021-12-18 00:00:00,Female,30-39,0.72192513368984,ActivityD,ActivityF,ActivityD,ActivityD,2.99082568807339,ActivityD
32750,898325AZ,2021-12-18 00:00:00,Female,19-29,0.053475935828877,ActivityE,ActivityE,ActivityF,ActivityC,2.99082568807339,ActivityC
32751,898336AZ,2021-12-18 00:00:00,Female,30-39,0.106951871657754,ActivityB,ActivityD,ActivityB,ActivityB,2.99082568807339,ActivityB
32752,898347AZ,2021-12-18 00:00:00,Male,19-29,0.18716577540107,ActivityB,ActivityA,ActivityD,ActivityB,2.99082568807339,ActivityB
32753,898348AZ,2021-12-18 00:00:00,Male,50-64,0.053475935828877,ActivityE,ActivityF,ActivityD,ActivityF,2.99082568807339,ActivityC
32754,898355AZ,2021-12-18 00:00:00,Male,40-49,0.588235294117647,ActivityB,ActivityB,ActivityB,ActivityB,2.99082568807339,ActivityB
32755,898370AZ,2021-12-18 00:00:00,Female,19-29,0.320855614973262,ActivityB,ActivityB,ActivityB,ActivityA,2.99082568807339,ActivityD
32756,898372AZ,2021-12-18 00:00:00,Female,50-64,0.0267379679144385,ActivityF,ActivityB,ActivityC,ActivityC,2.99082568807339,ActivityC
32757,898378AZ,2021-12-18 00:00:00,Female,40-49,1.17647058823529,ActivityD,ActivityD,ActivityD,ActivityD,2.99082568807339,ActivityD
32758,898385AZ,2021-12-18 00:00:00,Male,19-29,0.294117647058823,ActivityD,ActivityA,ActivityD,ActivityB,2.99082568807339,ActivityB
32759,898390AZ,2021-12-18 00:00:00,Male,30-39,0,ActivityA,ActivityA,ActivityD,ActivityD,2.99082568807339,ActivityF
32760,898392AZ,2021-12-18 00:00:00,Male,19-29,0.401069518716578,ActivityE,ActivityE,ActivityA,ActivityB,2.99082568807339,ActivityE
32761,898396AZ,2021-12-18 00:00:00,Female,50-64,0.053475935828877,ActivityD,ActivityD,ActivityA,ActivityD,2.99082568807339,ActivityD
32762,898406AZ,2021-12-18 00:00:00,Female,40-49,0.267379679144385,ActivityB,ActivityD,ActivityD,ActivityB,2.99082568807339,ActivityB
32763,898408AZ,2021-12-18 00:00:00,Male,30-39,0.481283422459893,ActivityE,ActivityE,ActivityB,ActivityE,2.99082568807339,ActivityE
32764,898410AZ,2021-12-18 00:00:00,Female,30-39,0,ActivityE,ActivityE,ActivityE,ActivityE,2.99082568807339,ActivityE
32765,898416AZ,2021-12-18 00:00:00,Male,40-49,0.053475935828877,ActivityF,ActivityD,ActivityD,ActivityD,2.99082568807339,ActivityD
32766,898430AZ,2021-12-18 00:00:00,Male,40-49,1.06951871657754,ActivityE,ActivityE,ActivityE,ActivityB,2.99082568807339,ActivityB
32767,898431AZ,2021-12-18 00:00:00,Female,40-49,0.641711229946524,ActivityE,ActivityE,ActivityE,ActivityE,2.99082568807339,ActivityE
32768,898433AZ,2021-12-18 00:00:00,Male,30-39,0.240641711229946,ActivityA,ActivityE,ActivityE,ActivityF,2.99082568807339,ActivityB
32769,898445AZ,2021-12-19 00:00:00,Male,40-49,0.053475935828877,ActivityE,ActivityE,ActivityE,ActivityE,2.97247706422018,ActivityF
32770,898448AZ,2021-12-19 00:00:00,Male,40-49,0.0267379679144385,ActivityD,ActivityB,ActivityD,ActivityB,2.97247706422018,ActivityB
32771,898452AZ,2021-12-19 00:00:00,Female,19-29,0.18716577540107,ActivityE,ActivityE,ActivityE,ActivityF,2.97247706422018,ActivityF
32772,898456AZ,2021-12-19 00:00:00,Male,30-39,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityA,2.97247706422018,ActivityB
32773,898462AZ,2021-12-19 00:00:00,Male,30-39,0.18716577540107,ActivityE,ActivityE,ActivityA,ActivityD,2.97247706422018,ActivityF
32774,898467AZ,2021-12-19 00:00:00,Female,40-49,0.401069518716578,ActivityD,ActivityD,ActivityD,ActivityD,2.97247706422018,ActivityD
32775,898472AZ,2021-12-19 00:00:00,Female,40-49,0,ActivityB,ActivityA,ActivityD,ActivityD,2.97247706422018,ActivityD
32776,898479AZ,2021-12-19 00:00:00,Female,50-64,0,ActivityF,ActivityA,ActivityB,ActivityB,2.97247706422018,ActivityB
32777,898482AZ,2021-12-19 00:00:00,Male,40-49,0.828877005347593,ActivityD,ActivityD,ActivityD,ActivityB,2.97247706422018,ActivityD
32778,898484AZ,2021-12-19 00:00:00,Female,19-29,0.160427807486631,ActivityE,ActivityE,ActivityE,ActivityF,2.97247706422018,ActivityF
32779,898488AZ,2021-12-19 00:00:00,Male,50-64,0.0267379679144385,ActivityD,ActivityD,ActivityA,ActivityD,2.97247706422018,ActivityD
32780,898493AZ,2021-12-19 00:00:00,Female,30-39,0.0267379679144385,ActivityB,ActivityE,ActivityE,ActivityA,2.97247706422018,ActivityB
32781,898495AZ,2021-12-19 00:00:00,Female,40-49,0.133689839572193,ActivityB,ActivityB,ActivityB,ActivityB,2.97247706422018,ActivityB
32782,898497AZ,2021-12-19 00:00:00,Female,19-29,0.294117647058823,ActivityE,ActivityE,ActivityE,ActivityE,2.97247706422018,ActivityE
32783,898508AZ,2021-12-19 00:00:00,Male,>64,0.106951871657754,ActivityA,ActivityD,ActivityD,ActivityD,2.97247706422018,ActivityD
32784,898512AZ,2021-12-19 00:00:00,Male,19-29,0.213903743315508,ActivityE,ActivityA,ActivityD,ActivityC,2.97247706422018,ActivityC
32785,898519AZ,2021-12-19 00:00:00,Male,30-39,0,ActivityB,ActivityB,ActivityA,ActivityD,2.97247706422018,ActivityB
32786,898521AZ,2021-12-19 00:00:00,Male,40-49,0.401069518716578,ActivityB,ActivityE,ActivityA,ActivityE,2.97247706422018,ActivityE
32787,898527AZ,2021-12-19 00:00:00,Male,30-39,0.106951871657754,ActivityD,ActivityB,ActivityB,ActivityD,2.97247706422018,ActivityB
32788,898530AZ,2021-12-19 00:00:00,Female,40-49,0.0802139037433155,ActivityD,ActivityD,ActivityA,ActivityD,2.97247706422018,ActivityD
32789,898531AZ,2021-12-19 00:00:00,Male,19-29,0.053475935828877,ActivityF,ActivityE,ActivityE,ActivityE,2.97247706422018,ActivityF
32790,898534AZ,2021-12-19 00:00:00,Male,30-39,0.347593582887701,ActivityE,ActivityE,ActivityE,ActivityE,2.97247706422018,ActivityE
32791,898538AZ,2021-12-19 00:00:00,Male,50-64,0.0802139037433155,ActivityD,ActivityB,ActivityB,ActivityB,2.97247706422018,ActivityB
32792,898548AZ,2021-12-19 00:00:00,Male,30-39,0.0267379679144385,ActivityD,ActivityA,ActivityB,ActivityB,2.97247706422018,ActivityB
32793,898562AZ,2021-12-19 00:00:00,Female,19-29,0.0802139037433155,ActivityE,ActivityE,ActivityE,ActivityA,2.97247706422018,ActivityD
32794,898563AZ,2021-12-19 00:00:00,Male,30-39,0.0802139037433155,ActivityA,ActivityB,ActivityB,ActivityA,2.97247706422018,ActivityA
32795,898571AZ,2021-12-19 00:00:00,Female,19-29,0,ActivityA,ActivityD,ActivityD,ActivityD,2.97247706422018,ActivityD
32796,898577AZ,2021-12-19 00:00:00,Male,40-49,0.133689839572193,ActivityA,ActivityE,ActivityE,ActivityB,2.97247706422018,ActivityB
32797,898584AZ,2021-12-19 00:00:00,Female,30-39,0,ActivityB,ActivityB,ActivityB,ActivityB,2.97247706422018,ActivityB
32798,898590AZ,2021-12-19 00:00:00,Female,50-64,0,ActivityB,ActivityB,ActivityB,ActivityB,2.97247706422018,ActivityB
32799,898592AZ,2021-12-19 00:00:00,Male,19-29,0.053475935828877,ActivityD,ActivityD,ActivityD,ActivityB,2.97247706422018,ActivityB
32800,898605AZ,2021-12-19 00:00:00,Female,40-49,0.18716577540107,ActivityB,ActivityE,ActivityA,ActivityF,2.97247706422018,ActivityB
32801,898610AZ,2021-12-19 00:00:00,Male,19-29,0.0267379679144385,ActivityE,ActivityE,ActivityF,ActivityF,2.97247706422018,ActivityF
32802,898615AZ,2021-12-19 00:00:00,Female,19-29,0,ActivityE,ActivityE,ActivityF,ActivityB,2.97247706422018,ActivityB
32803,898629AZ,2021-12-19 00:00:00,Male,40-49,0.401069518716578,ActivityD,ActivityA,ActivityD,ActivityD,2.97247706422018,ActivityD
32804,898632AZ,2021-12-19 00:00:00,Female,40-49,0.240641711229946,ActivityC,ActivityF,ActivityE,ActivityB,2.97247706422018,ActivityB
32805,898637AZ,2021-12-19 00:00:00,Female,40-49,0.294117647058823,ActivityE,ActivityE,ActivityE,ActivityA,2.97247706422018,ActivityB
32806,898639AZ,2021-12-19 00:00:00,Female,50-64,0.0267379679144385,ActivityD,ActivityB,ActivityB,ActivityD,2.97247706422018,ActivityD
32807,898646AZ,2021-12-19 00:00:00,Male,30-39,0,ActivityE,ActivityE,ActivityE,ActivityF,2.97247706422018,ActivityB
32808,898663AZ,2021-12-19 00:00:00,Female,40-49,0.882352941176471,ActivityE,ActivityB,ActivityB,ActivityB,2.97247706422018,ActivityB
32809,898665AZ,2021-12-20 00:00:00,Female,19-29,0.133689839572193,ActivityD,ActivityD,ActivityD,ActivityD,2.95412844036697,ActivityD
32810,898670AZ,2021-12-20 00:00:00,Male,30-39,1.09625668449198,ActivityB,ActivityE,ActivityB,ActivityE,2.95412844036697,ActivityE
32811,898671AZ,2021-12-20 00:00:00,Female,19-29,0.0802139037433155,ActivityE,ActivityE,ActivityF,ActivityD,2.95412844036697,ActivityF
32812,898673AZ,2021-12-20 00:00:00,Male,40-49,0.401069518716578,ActivityB,ActivityB,ActivityF,ActivityF,2.95412844036697,ActivityB
32813,898675AZ,2021-12-20 00:00:00,Female,30-39,0,ActivityE,ActivityE,ActivityE,ActivityF,2.95412844036697,ActivityB
32814,898683AZ,2021-12-20 00:00:00,Female,30-39,0.775401069518717,ActivityE,ActivityE,ActivityB,ActivityE,2.95412844036697,ActivityE
32815,898687AZ,2021-12-20 00:00:00,Female,30-39,0.106951871657754,ActivityA,ActivityE,ActivityE,ActivityA,2.95412844036697,ActivityB
32816,898698AZ,2021-12-20 00:00:00,Male,30-39,0.18716577540107,ActivityE,ActivityE,ActivityE,ActivityE,2.95412844036697,ActivityF
32817,898730AZ,2021-12-20 00:00:00,Male,19-29,0.802139037433155,ActivityE,ActivityE,ActivityE,ActivityE,2.95412844036697,ActivityE
32818,898741AZ,2021-12-20 00:00:00,Female,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,2.95412844036697,ActivityF
32819,898749AZ,2021-12-20 00:00:00,Male,30-39,0.53475935828877,ActivityD,ActivityD,ActivityD,ActivityD,2.95412844036697,ActivityD
32820,898756AZ,2021-12-20 00:00:00,Female,50-64,0.133689839572193,ActivityB,ActivityB,ActivityB,ActivityB,2.95412844036697,ActivityB
32821,898763AZ,2021-12-20 00:00:00,Female,40-49,0.18716577540107,ActivityB,ActivityA,ActivityD,ActivityD,2.95412844036697,ActivityB
32822,898770AZ,2021-12-20 00:00:00,Female,40-49,0.106951871657754,ActivityA,ActivityD,ActivityB,ActivityD,2.95412844036697,ActivityD
32823,898781AZ,2021-12-20 00:00:00,Female,19-29,0.213903743315508,ActivityD,ActivityB,ActivityB,ActivityD,2.95412844036697,ActivityB
32824,898799AZ,2021-12-20 00:00:00,Male,19-29,0.72192513368984,ActivityD,ActivityD,ActivityD,ActivityD,2.95412844036697,ActivityD
32825,898812AZ,2021-12-20 00:00:00,Female,19-29,0.213903743315508,ActivityE,ActivityE,ActivityE,ActivityE,2.95412844036697,ActivityE
32826,898822AZ,2021-12-20 00:00:00,Female,30-39,0,ActivityA,ActivityE,ActivityE,ActivityE,2.95412844036697,ActivityF
32827,898826AZ,2021-12-20 00:00:00,Female,19-29,0.294117647058823,ActivityB,ActivityB,ActivityB,ActivityA,2.95412844036697,ActivityB
32828,898835AZ,2021-12-20 00:00:00,Female,30-39,0.347593582887701,ActivityB,ActivityB,ActivityB,ActivityE,2.95412844036697,ActivityE
32829,898841AZ,2021-12-20 00:00:00,Female,19-29,0.053475935828877,ActivityB,ActivityB,ActivityB,ActivityB,2.95412844036697,ActivityB
32830,898858AZ,2021-12-20 00:00:00,Female,40-49,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityA,2.95412844036697,ActivityF
32831,898877AZ,2021-12-20 00:00:00,Female,40-49,0.106951871657754,ActivityD,ActivityB,ActivityB,ActivityB,2.95412844036697,ActivityB
32832,898882AZ,2021-12-20 00:00:00,Male,>64,0.053475935828877,ActivityA,ActivityB,ActivityB,ActivityB,2.95412844036697,ActivityB
32833,898888AZ,2021-12-20 00:00:00,Female,19-29,0.0802139037433155,ActivityE,ActivityE,ActivityA,ActivityB,2.95412844036697,ActivityB
32834,898892AZ,2021-12-20 00:00:00,Male,30-39,0.053475935828877,ActivityB,ActivityB,ActivityB,ActivityC,2.95412844036697,ActivityB
32835,898897AZ,2021-12-20 00:00:00,Male,40-49,0.18716577540107,ActivityE,ActivityE,ActivityE,ActivityD,2.95412844036697,ActivityF
32836,898900AZ,2021-12-20 00:00:00,Female,40-49,0.320855614973262,ActivityD,ActivityD,ActivityD,ActivityD,2.95412844036697,ActivityD
32837,898909AZ,2021-12-20 00:00:00,Male,19-29,0.133689839572193,ActivityD,ActivityB,ActivityB,ActivityD,2.95412844036697,ActivityF
32838,898934AZ,2021-12-20 00:00:00,Female,19-29,0,ActivityB,ActivityB,ActivityB,ActivityD,2.95412844036697,ActivityF
32839,898959AZ,2021-12-20 00:00:00,Male,19-29,0.0267379679144385,ActivityD,ActivityA,ActivityD,ActivityD,2.95412844036697,ActivityD
32840,898962AZ,2021-12-20 00:00:00,Male,19-29,0.053475935828877,ActivityE,ActivityE,ActivityE,ActivityD,2.95412844036697,ActivityF
32841,898974AZ,2021-12-20 00:00:00,Male,40-49,0.561497326203209,ActivityD,ActivityD,ActivityD,ActivityD,2.95412844036697,ActivityD
32842,898986AZ,2021-12-20 00:00:00,Male,19-29,0.18716577540107,ActivityF,ActivityB,ActivityB,ActivityB,2.95412844036697,ActivityB
32843,898990AZ,2021-12-20 00:00:00,Male,19-29,0.320855614973262,ActivityE,ActivityE,ActivityE,ActivityE,2.95412844036697,ActivityE
32844,898994AZ,2021-12-20 00:00:00,Female,40-49,0,ActivityF,ActivityE,ActivityE,ActivityA,2.95412844036697,ActivityB
32845,899001AZ,2021-12-20 00:00:00,Male,19-29,0.374331550802139,ActivityB,ActivityC,ActivityB,ActivityB,2.95412844036697,ActivityB
32846,899006AZ,2021-12-20 00:00:00,Male,40-49,0.18716577540107,ActivityE,ActivityE,ActivityE,ActivityE,2.95412844036697,ActivityF
32847,899013AZ,2021-12-20 00:00:00,Female,19-29,0.053475935828877,ActivityB,ActivityD,ActivityD,ActivityD,2.95412844036697,ActivityD
32848,899016AZ,2021-12-20 00:00:00,Female,30-39,0.0802139037433155,ActivityE,ActivityE,ActivityE,ActivityE,2.95412844036697,ActivityF
32849,899034AZ,2021-12-20 00:00:00,Male,19-29,0.18716577540107,ActivityB,ActivityE,ActivityE,ActivityA,2.95412844036697,ActivityB
32850,899035AZ,2021-12-20 00:00:00,Female,19-29,0.053475935828877,ActivityD,ActivityA,ActivityD,ActivityD,2.95412844036697,ActivityD
32851,899039AZ,2021-12-20 00:00:00,Female,50-64,0.962566844919786,ActivityD,ActivityD,ActivityD,ActivityD,2.95412844036697,ActivityD
32852,899054AZ,2021-12-20 00:00:00,Male,30-39,0,ActivityE,ActivityE,ActivityE,ActivityE,2.95412844036697,ActivityF
32853,899068AZ,2021-12-20 00:00:00,Female,50-64,0.160427807486631,ActivityB,ActivityB,ActivityE,ActivityB,2.95412844036697,ActivityB
32854,899082AZ,2021-12-20 00:00:00,Female,30-39,0,ActivityF,ActivityD,ActivityD,ActivityD,2.95412844036697,ActivityD
32855,899089AZ,2021-12-20 00:00:00,Female,19-29,0.0267379679144385,ActivityD,ActivityE,ActivityE,ActivityA,2.95412844036697,ActivityB
32856,899092AZ,2021-12-20 00:00:00,Female,19-29,0.347593582887701,ActivityD,ActivityB,ActivityB,ActivityB,2.95412844036697,ActivityB
32857,899094AZ,2021-12-20 00:00:00,Female,40-49,0.267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,2.95412844036697,ActivityA
32858,899097AZ,2021-12-20 00:00:00,Male,30-39,0.160427807486631,ActivityE,ActivityE,ActivityA,ActivityE,2.95412844036697,ActivityA
32859,899100AZ,2021-12-20 00:00:00,Male,30-39,0.0267379679144385,ActivityE,ActivityA,ActivityE,ActivityE,2.95412844036697,ActivityA
32860,899115AZ,2021-12-20 00:00:00,Male,40-49,0.133689839572193,ActivityA,ActivityB,ActivityB,ActivityB,2.95412844036697,ActivityB
32861,899119AZ,2021-12-20 00:00:00,Female,30-39,0.160427807486631,ActivityB,ActivityA,ActivityE,ActivityE,2.95412844036697,ActivityA
32862,899124AZ,2021-12-20 00:00:00,Female,40-49,0.347593582887701,ActivityD,ActivityA,ActivityD,ActivityD,2.95412844036697,ActivityD
32863,899137AZ,2021-12-20 00:00:00,Female,40-49,0,ActivityE,ActivityE,ActivityF,ActivityB,2.95412844036697,ActivityB
32864,899152AZ,2021-12-20 00:00:00,Male,50-64,0.240641711229946,ActivityB,ActivityB,ActivityB,ActivityB,2.95412844036697,ActivityB
32865,899178AZ,2021-12-20 00:00:00,Female,19-29,0.401069518716578,ActivityB,ActivityD,ActivityB,ActivityE,2.95412844036697,ActivityE
32866,899184AZ,2021-12-20 00:00:00,Male,30-39,0.0802139037433155,ActivityD,ActivityD,ActivityD,ActivityD,2.95412844036697,ActivityD
32867,899191AZ,2021-12-20 00:00:00,Male,40-49,0.133689839572193,ActivityE,ActivityE,ActivityE,ActivityE,2.95412844036697,ActivityE
32868,899193AZ,2021-12-20 00:00:00,Female,50-64,0.160427807486631,ActivityE,ActivityB,ActivityA,ActivityD,2.95412844036697,ActivityD
32869,899203AZ,2021-12-20 00:00:00,Male,19-29,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,2.95412844036697,ActivityF
